Action name,Iteration,Status,Responsiveness,Start time,End time,"Duration, msec"
TV_Stream/StartLinear,34,Passed,N/A,2020-10-02 12:15:37.180000,2020-10-02 12:15:50.310000,2535
TV_Stream/StartLinear,35,Passed,N/A,2020-10-02 12:18:13.366000,2020-10-02 12:18:26.548000,2573
TV_Stream/StartLinear,36,Passed,N/A,2020-10-02 12:20:55.980000,2020-10-02 12:21:08.911000,2500
TV_Stream/StartLinear,37,Passed,N/A,2020-10-02 12:23:33.730000,2020-10-02 12:23:49.012000,2419
TV_Stream/StartLinear,38,Passed,N/A,2020-10-02 12:26:12.735000,2020-10-02 12:26:26.178000,2573
TV_Stream/StartLinear,39,Passed,N/A,2020-10-02 12:28:49.640000,2020-10-02 12:29:04.523000,2331
TV_Stream/StartLinear,40,Passed,N/A,2020-10-02 12:31:29.379000,2020-10-02 12:31:44.139000,2432
TV_Stream/StartLinear,41,Passed,N/A,2020-10-02 12:34:05.583000,2020-10-02 12:34:20.266000,2530
TV_Stream/StartLinear,42,Passed,N/A,2020-10-02 12:36:43.846000,2020-10-02 12:36:57.131000,2612
TV_Stream/StartLinear,43,Passed,N/A,2020-10-02 12:39:18.195000,2020-10-02 12:39:31.532000,2674
TV_Stream/StartLinear,44,Passed,N/A,2020-10-02 12:41:55.856000,2020-10-02 12:42:09.138000,2828
TV_Stream/StartLinear,45,Passed,N/A,2020-10-02 12:44:31.943000,2020-10-02 12:44:46.382000,2445
TV_Stream/StartLinear,46,Passed,N/A,2020-10-02 12:47:09.437000,2020-10-02 12:47:22.259000,2396
TV_Stream/StartLinear,47,Passed,N/A,2020-10-02 12:49:43.799000,2020-10-02 12:49:56.738000,2317
TV_Stream/StartLinear,48,Passed,N/A,2020-10-02 12:52:21.441000,2020-10-02 12:52:34.595000,2625
TV_Stream/StartLinear,49,Passed,N/A,2020-10-02 12:54:57.420000,2020-10-02 12:55:12.559000,2465
TV_Stream/StartLinear,50,Passed,N/A,2020-10-02 12:57:37.041000,2020-10-02 12:57:51.775000,2485
TV_Stream/Linear_10s,1,Passed,N/A,2020-10-02 10:56:15.399000,2020-10-02 10:56:28.345000,10000
TV_Stream/Linear_10s,2,Passed,N/A,2020-10-02 10:58:53.430000,2020-10-02 10:59:05.565000,10000
TV_Stream/Linear_10s,3,Passed,N/A,2020-10-02 11:01:33.330000,2020-10-02 11:01:46.081000,10000
TV_Stream/Linear_10s,4,Passed,N/A,2020-10-02 11:04:09.505000,2020-10-02 11:04:21.453000,10000
TV_Stream/Linear_10s,5,Passed,N/A,2020-10-02 11:06:47.614000,2020-10-02 11:06:59.626000,10000
TV_Stream/Linear_10s,6,Passed,N/A,2020-10-02 11:09:24.348000,2020-10-02 11:09:36.375000,10000
TV_Stream/Linear_10s,7,Passed,N/A,2020-10-02 11:12:00.868000,2020-10-02 11:12:12.791000,10000
TV_Stream/Linear_10s,8,Passed,N/A,2020-10-02 11:14:40.566000,2020-10-02 11:14:54.140000,10000
TV_Stream/Linear_10s,9,Passed,N/A,2020-10-02 11:17:20.053000,2020-10-02 11:17:32.057000,10000
TV_Stream/Linear_10s,10,Passed,N/A,2020-10-02 11:19:57.266000,2020-10-02 11:20:10.509000,10000
TV_Stream/Linear_10s,11,Passed,N/A,2020-10-02 11:21:08.044000,2020-10-02 11:21:20.454000,10000
TV_Stream/Linear_10s,12,Passed,N/A,2020-10-02 11:22:07.160000,2020-10-02 11:22:19.619000,10000
TV_Stream/Linear_10s,13,Passed,N/A,2020-10-02 11:23:04.457000,2020-10-02 11:23:16.304000,10000
TV_Stream/Linear_10s,15,Passed,N/A,2020-10-02 11:26:02.409000,2020-10-02 11:26:14.318000,10000
TV_Stream/Linear_10s,16,Passed,N/A,2020-10-02 11:28:37.974000,2020-10-02 11:28:49.910000,10000
TV_Stream/Linear_10s,17,Passed,N/A,2020-10-02 11:31:15.096000,2020-10-02 11:31:26.881000,10000
TV_Stream/Linear_10s,18,Passed,N/A,2020-10-02 11:33:51.554000,2020-10-02 11:34:03.617000,10000
TV_Stream/Linear_10s,19,Passed,N/A,2020-10-02 11:36:27.757000,2020-10-02 11:36:39.744000,10000
TV_Stream/Linear_10s,20,Passed,N/A,2020-10-02 11:39:12.854000,2020-10-02 11:39:24.634000,10000
TV_Stream/Linear_10s,21,Passed,N/A,2020-10-02 11:41:47.434000,2020-10-02 11:41:59.314000,10000
TV_Stream/Linear_10s,22,Passed,N/A,2020-10-02 11:44:23.152000,2020-10-02 11:44:34.974000,10000
TV_Stream/Linear_10s,23,Passed,N/A,2020-10-02 11:46:57.599000,2020-10-02 11:47:09.344000,10000
TV_Stream/Linear_10s,24,Passed,N/A,2020-10-02 11:49:32.642000,2020-10-02 11:49:44.548000,10000
TV_Stream/Linear_10s,25,Passed,N/A,2020-10-02 11:52:11.157000,2020-10-02 11:52:23.124000,10000
TV_Stream/Linear_10s,26,Passed,N/A,2020-10-02 11:54:48.127000,2020-10-02 11:55:00.097000,10000
TV_Stream/Linear_10s,27,Passed,N/A,2020-10-02 11:57:26.320000,2020-10-02 11:57:38.630000,10000
TV_Stream/Linear_10s,28,Passed,N/A,2020-10-02 11:59:59.300000,2020-10-02 12:00:11.394000,10000
TV_Stream/Linear_10s,29,Passed,N/A,2020-10-02 12:02:38.217000,2020-10-02 12:02:50.195000,10000
TV_Stream/Linear_10s,30,Passed,N/A,2020-10-02 12:05:15.704000,2020-10-02 12:05:27.653000,10000
TV_Stream/Linear_10s,31,Passed,N/A,2020-10-02 12:07:59.046000,2020-10-02 12:08:10.894000,10000
TV_Stream/Linear_10s,32,Passed,N/A,2020-10-02 12:10:36.079000,2020-10-02 12:10:47.930000,10000
TV_Stream/Linear_10s,33,Passed,N/A,2020-10-02 12:13:13.526000,2020-10-02 12:13:25.265000,10000
TV_Stream/Linear_10s,34,Passed,N/A,2020-10-02 12:15:50.562000,2020-10-02 12:16:02.982000,10000
TV_Stream/Linear_10s,35,Passed,N/A,2020-10-02 12:18:26.663000,2020-10-02 12:18:38.551000,10000
TV_Stream/Linear_10s,36,Passed,N/A,2020-10-02 12:21:09.016000,2020-10-02 12:21:20.971000,10000
TV_Stream/Linear_10s,37,Passed,N/A,2020-10-02 12:23:49.263000,2020-10-02 12:24:01.690000,10000
TV_Stream/Linear_10s,38,Passed,N/A,2020-10-02 12:26:26.308000,2020-10-02 12:26:38.753000,10000
TV_Stream/Linear_10s,39,Passed,N/A,2020-10-02 12:29:04.692000,2020-10-02 12:29:16.598000,10000
TV_Stream/Linear_10s,40,Passed,N/A,2020-10-02 12:31:44.363000,2020-10-02 12:31:56.279000,10000
TV_Stream/Linear_10s,41,Passed,N/A,2020-10-02 12:34:20.484000,2020-10-02 12:34:32.387000,10000
TV_Stream/Linear_10s,42,Passed,N/A,2020-10-02 12:36:57.349000,2020-10-02 12:37:09.819000,10000
TV_Stream/Linear_10s,43,Passed,N/A,2020-10-02 12:39:31.779000,2020-10-02 12:39:43.907000,10000
TV_Stream/Linear_10s,44,Passed,N/A,2020-10-02 12:42:09.298000,2020-10-02 12:42:21.395000,10000
TV_Stream/Linear_10s,45,Passed,N/A,2020-10-02 12:44:46.557000,2020-10-02 12:44:58.449000,10000
TV_Stream/Linear_10s,46,Passed,N/A,2020-10-02 12:47:22.390000,2020-10-02 12:47:34.140000,10000
TV_Stream/Linear_10s,47,Passed,N/A,2020-10-02 12:49:56.989000,2020-10-02 12:50:09.400000,10000
TV_Stream/Linear_10s,48,Passed,N/A,2020-10-02 12:52:34.845000,2020-10-02 12:52:46.810000,10000
TV_Stream/Linear_10s,49,Passed,N/A,2020-10-02 12:55:12.667000,2020-10-02 12:55:24.512000,10000
TV_Stream/Linear_10s,50,Passed,N/A,2020-10-02 12:57:51.882000,2020-10-02 12:58:03.914000,10000
TV_Stream/LinearSwitchLang,1,Passed,N/A,2020-10-02 10:56:28.580000,2020-10-02 10:56:35.131000,3130
TV_Stream/LinearSwitchLang,2,Passed,N/A,2020-10-02 10:59:05.710000,2020-10-02 10:59:11.581000,2033
TV_Stream/LinearSwitchLang,3,Passed,N/A,2020-10-02 11:01:46.194000,2020-10-02 11:01:51.696000,2239
TV_Stream/LinearSwitchLang,4,Passed,N/A,2020-10-02 11:04:21.605000,2020-10-02 11:04:27.998000,3030
TV_Stream/LinearSwitchLang,5,Passed,N/A,2020-10-02 11:06:59.749000,2020-10-02 11:07:05.639000,2381
TV_Stream/LinearSwitchLang,6,Passed,N/A,2020-10-02 11:09:36.485000,2020-10-02 11:09:42.957000,2945
TV_Stream/LinearSwitchLang,7,Passed,N/A,2020-10-02 11:12:13.025000,2020-10-02 11:12:18.772000,2813
TV_Stream/LinearSwitchLang,8,Passed,N/A,2020-10-02 11:14:54.380000,2020-10-02 11:15:00.933000,2987
TV_Stream/LinearSwitchLang,9,Passed,N/A,2020-10-02 11:17:32.288000,2020-10-02 11:17:38.987000,3200
TV_Stream/LinearSwitchLang,10,Passed,N/A,2020-10-02 11:20:10.616000,2020-10-02 11:20:16.762000,2850
TV_Stream/LinearSwitchLang,11,Failed,N/A,2020-10-02 11:21:20.568000,2020-10-02 11:21:30.824000,
TV_Stream/LinearSwitchLang,12,Failed,N/A,2020-10-02 11:22:19.734000,2020-10-02 11:22:30.169000,
TV_Stream/LinearSwitchLang,13,Passed,N/A,2020-10-02 11:23:16.435000,2020-10-02 11:23:23.094000,3186
TV_Stream/LinearSwitchLang,15,Passed,N/A,2020-10-02 11:26:14.425000,2020-10-02 11:26:20.625000,2816
TV_Stream/LinearSwitchLang,16,Passed,N/A,2020-10-02 11:28:50.045000,2020-10-02 11:28:56.380000,2837
TV_Stream/LinearSwitchLang,17,Passed,N/A,2020-10-02 11:31:27.102000,2020-10-02 11:31:33.982000,2531
TV_Stream/LinearSwitchLang,18,Passed,N/A,2020-10-02 11:34:03.845000,2020-10-02 11:34:10.146000,2972
TV_Stream/LinearSwitchLang,19,Passed,N/A,2020-10-02 11:36:39.901000,2020-10-02 11:36:46.461000,3241
TV_Stream/LinearSwitchLang,20,Passed,N/A,2020-10-02 11:39:24.739000,2020-10-02 11:39:30.985000,2859
TV_Stream/LinearSwitchLang,21,Passed,N/A,2020-10-02 11:41:59.560000,2020-10-02 11:42:06.660000,2886
TV_Stream/LinearSwitchLang,22,Passed,N/A,2020-10-02 11:44:35.101000,2020-10-02 11:44:41.691000,2935
TV_Stream/LinearSwitchLang,23,Passed,N/A,2020-10-02 11:47:09.495000,2020-10-02 11:47:15.280000,2825
TV_Stream/LinearSwitchLang,24,Passed,N/A,2020-10-02 11:49:44.792000,2020-10-02 11:49:50.859000,2842
TV_Stream/LinearSwitchLang,25,Passed,N/A,2020-10-02 11:52:23.365000,2020-10-02 11:52:29.879000,3068
TV_Stream/LinearSwitchLang,26,Passed,N/A,2020-10-02 11:55:00.348000,2020-10-02 11:55:06.735000,2892
TV_Stream/LinearSwitchLang,27,Passed,N/A,2020-10-02 11:57:38.744000,2020-10-02 11:57:45.003000,2859
TV_Stream/LinearSwitchLang,28,Passed,N/A,2020-10-02 12:00:11.511000,2020-10-02 12:00:18.370000,2906
TV_Stream/LinearSwitchLang,29,Passed,N/A,2020-10-02 12:02:50.303000,2020-10-02 12:02:56.502000,2865
TV_Stream/LinearSwitchLang,30,Passed,N/A,2020-10-02 12:05:27.878000,2020-10-02 12:05:34.665000,3266
TV_Stream/LinearSwitchLang,31,Passed,N/A,2020-10-02 12:08:11.008000,2020-10-02 12:08:17.004000,2909
TV_Stream/LinearSwitchLang,32,Passed,N/A,2020-10-02 12:10:48.173000,2020-10-02 12:10:54.115000,2888
TV_Stream/LinearSwitchLang,33,Passed,N/A,2020-10-02 12:13:25.450000,2020-10-02 12:13:31.953000,2903
TV_Stream/LinearSwitchLang,34,Passed,N/A,2020-10-02 12:16:03.088000,2020-10-02 12:16:08.898000,2385
TV_Stream/LinearSwitchLang,35,Passed,N/A,2020-10-02 12:18:38.790000,2020-10-02 12:18:45.446000,3205
TV_Stream/LinearSwitchLang,36,Passed,N/A,2020-10-02 12:21:21.139000,2020-10-02 12:21:26.792000,2271
TV_Stream/LinearSwitchLang,37,Passed,N/A,2020-10-02 12:24:01.806000,2020-10-02 12:24:07.268000,2407
TV_Stream/LinearSwitchLang,38,Passed,N/A,2020-10-02 12:26:38.869000,2020-10-02 12:26:44.685000,2931
TV_Stream/LinearSwitchLang,39,Passed,N/A,2020-10-02 12:29:16.852000,2020-10-02 12:29:22.283000,2511
TV_Stream/LinearSwitchLang,40,Passed,N/A,2020-10-02 12:31:56.389000,2020-10-02 12:32:02.086000,2118
TV_Stream/LinearSwitchLang,41,Passed,N/A,2020-10-02 12:34:32.619000,2020-10-02 12:34:38.505000,2830
TV_Stream/LinearSwitchLang,42,Passed,N/A,2020-10-02 12:37:09.928000,2020-10-02 12:37:16.041000,3207
TV_Stream/LinearSwitchLang,43,Passed,N/A,2020-10-02 12:39:44.150000,2020-10-02 12:39:50.217000,2875
TV_Stream/LinearSwitchLang,44,Passed,N/A,2020-10-02 12:42:21.582000,2020-10-02 12:42:27.580000,2639
TV_Stream/LinearSwitchLang,45,Passed,N/A,2020-10-02 12:44:58.696000,2020-10-02 12:45:04.101000,2088
TV_Stream/LinearSwitchLang,46,Passed,N/A,2020-10-02 12:47:34.314000,2020-10-02 12:47:39.790000,2273
TV_Stream/LinearSwitchLang,47,Passed,N/A,2020-10-02 12:50:09.650000,2020-10-02 12:50:15.912000,2947
TV_Stream/LinearSwitchLang,48,Passed,N/A,2020-10-02 12:52:47.027000,2020-10-02 12:52:52.371000,2050
TV_Stream/LinearSwitchLang,49,Passed,N/A,2020-10-02 12:55:24.750000,2020-10-02 12:55:30.527000,2186
TV_Stream/LinearSwitchLang,50,Passed,N/A,2020-10-02 12:58:04.129000,2020-10-02 12:58:10.421000,3270
TV_Stream/LinearSwitchedLang_10s,1,Passed,N/A,2020-10-02 10:56:35.258000,2020-10-02 10:56:45.414000,10000
TV_Stream/LinearSwitchedLang_10s,2,Passed,N/A,2020-10-02 10:59:11.808000,2020-10-02 10:59:21.905000,10000
TV_Stream/LinearSwitchedLang_10s,3,Passed,N/A,2020-10-02 11:01:51.811000,2020-10-02 11:02:01.854000,10000
TV_Stream/LinearSwitchedLang_10s,4,Passed,N/A,2020-10-02 11:04:28.112000,2020-10-02 11:04:38.246000,10000
TV_Stream/LinearSwitchedLang_10s,5,Passed,N/A,2020-10-02 11:07:05.755000,2020-10-02 11:07:15.908000,10000
TV_Stream/LinearSwitchedLang_10s,6,Passed,N/A,2020-10-02 11:09:43.209000,2020-10-02 11:09:53.262000,10000
TV_Stream/LinearSwitchedLang_10s,7,Passed,N/A,2020-10-02 11:12:18.913000,2020-10-02 11:12:28.996000,10000
TV_Stream/LinearSwitchedLang_10s,8,Passed,N/A,2020-10-02 11:15:01.072000,2020-10-02 11:15:11.121000,10000
TV_Stream/LinearSwitchedLang_10s,9,Passed,N/A,2020-10-02 11:17:39.106000,2020-10-02 11:17:49.228000,10000
TV_Stream/LinearSwitchedLang_10s,10,Passed,N/A,2020-10-02 11:20:17.011000,2020-10-02 11:20:27.119000,10000
TV_Stream/LinearSwitchedLang_10s,13,Passed,N/A,2020-10-02 11:23:23.330000,2020-10-02 11:23:33.427000,10000
TV_Stream/LinearSwitchedLang_10s,15,Passed,N/A,2020-10-02 11:26:20.743000,2020-10-02 11:26:30.862000,10000
TV_Stream/LinearSwitchedLang_10s,16,Passed,N/A,2020-10-02 11:28:56.571000,2020-10-02 11:29:06.615000,10000
TV_Stream/LinearSwitchedLang_10s,17,Passed,N/A,2020-10-02 11:31:34.126000,2020-10-02 11:31:44.129000,10000
TV_Stream/LinearSwitchedLang_10s,18,Passed,N/A,2020-10-02 11:34:10.363000,2020-10-02 11:34:20.482000,10000
TV_Stream/LinearSwitchedLang_10s,19,Passed,N/A,2020-10-02 11:36:46.694000,2020-10-02 11:36:56.836000,10000
TV_Stream/LinearSwitchedLang_10s,20,Passed,N/A,2020-10-02 11:39:31.100000,2020-10-02 11:39:41.231000,10000
TV_Stream/LinearSwitchedLang_10s,21,Passed,N/A,2020-10-02 11:42:06.767000,2020-10-02 11:42:16.917000,10000
TV_Stream/LinearSwitchedLang_10s,22,Passed,N/A,2020-10-02 11:44:41.804000,2020-10-02 11:44:51.918000,10000
TV_Stream/LinearSwitchedLang_10s,23,Passed,N/A,2020-10-02 11:47:15.394000,2020-10-02 11:47:25.515000,10000
TV_Stream/LinearSwitchedLang_10s,24,Passed,N/A,2020-10-02 11:49:51.108000,2020-10-02 11:50:01.258000,10000
TV_Stream/LinearSwitchedLang_10s,25,Passed,N/A,2020-10-02 11:52:30.127000,2020-10-02 11:52:40.276000,10000
TV_Stream/LinearSwitchedLang_10s,26,Passed,N/A,2020-10-02 11:55:06.861000,2020-10-02 11:55:16.969000,10000
TV_Stream/LinearSwitchedLang_10s,27,Passed,N/A,2020-10-02 11:57:45.153000,2020-10-02 11:57:55.279000,10000
TV_Stream/LinearSwitchedLang_10s,28,Passed,N/A,2020-10-02 12:00:18.489000,2020-10-02 12:00:28.641000,10000
TV_Stream/LinearSwitchedLang_10s,29,Passed,N/A,2020-10-02 12:02:56.718000,2020-10-02 12:03:06.805000,10000
TV_Stream/LinearSwitchedLang_10s,30,Passed,N/A,2020-10-02 12:05:34.881000,2020-10-02 12:05:45.022000,10000
TV_Stream/LinearSwitchedLang_10s,31,Passed,N/A,2020-10-02 12:08:17.112000,2020-10-02 12:08:27.255000,10000
TV_Stream/LinearSwitchedLang_10s,32,Passed,N/A,2020-10-02 12:10:54.339000,2020-10-02 12:11:04.478000,10000
TV_Stream/LinearSwitchedLang_10s,33,Passed,N/A,2020-10-02 12:13:32.207000,2020-10-02 12:13:42.309000,10000
TV_Stream/LinearSwitchedLang_10s,34,Passed,N/A,2020-10-02 12:16:09.026000,2020-10-02 12:16:19.148000,10000
TV_Stream/LinearSwitchedLang_10s,35,Passed,N/A,2020-10-02 12:18:45.684000,2020-10-02 12:18:55.822000,10000
TV_Stream/LinearSwitchedLang_10s,36,Passed,N/A,2020-10-02 12:21:26.945000,2020-10-02 12:21:37.084000,10000
TV_Stream/LinearSwitchedLang_10s,37,Passed,N/A,2020-10-02 12:24:07.384000,2020-10-02 12:24:17.526000,10000
TV_Stream/LinearSwitchedLang_10s,38,Passed,N/A,2020-10-02 12:26:44.797000,2020-10-02 12:26:54.931000,10000
TV_Stream/LinearSwitchedLang_10s,39,Passed,N/A,2020-10-02 12:29:22.451000,2020-10-02 12:29:32.565000,10000
TV_Stream/LinearSwitchedLang_10s,40,Passed,N/A,2020-10-02 12:32:02.323000,2020-10-02 12:32:12.381000,10000
TV_Stream/LinearSwitchedLang_10s,41,Passed,N/A,2020-10-02 12:34:38.724000,2020-10-02 12:34:48.871000,10000
TV_Stream/LinearSwitchedLang_10s,42,Passed,N/A,2020-10-02 12:37:16.257000,2020-10-02 12:37:26.360000,10000
TV_Stream/LinearSwitchedLang_10s,43,Passed,N/A,2020-10-02 12:39:50.329000,2020-10-02 12:40:00.477000,10000
TV_Stream/LinearSwitchedLang_10s,44,Passed,N/A,2020-10-02 12:42:27.706000,2020-10-02 12:42:37.850000,10000
TV_Stream/LinearSwitchedLang_10s,45,Passed,N/A,2020-10-02 12:45:04.206000,2020-10-02 12:45:14.343000,10000
TV_Stream/LinearSwitchedLang_10s,46,Passed,N/A,2020-10-02 12:47:39.894000,2020-10-02 12:47:50.014000,10000
TV_Stream/LinearSwitchedLang_10s,47,Passed,N/A,2020-10-02 12:50:16.039000,2020-10-02 12:50:26.137000,10000
TV_Stream/LinearSwitchedLang_10s,48,Passed,N/A,2020-10-02 12:52:52.556000,2020-10-02 12:53:02.637000,10000
TV_Stream/LinearSwitchedLang_10s,49,Passed,N/A,2020-10-02 12:55:30.743000,2020-10-02 12:55:40.817000,10000
TV_Stream/LinearSwitchedLang_10s,50,Passed,N/A,2020-10-02 12:58:10.666000,2020-10-02 12:58:20.819000,10000
TV_Stream/StartReplay,1,Passed,N/A,2020-10-02 10:56:45.664000,2020-10-02 10:57:02.806000,2531
TV_Stream/StartReplay,2,Passed,N/A,2020-10-02 10:59:22.012000,2020-10-02 10:59:40.001000,2329
TV_Stream/StartReplay,3,Passed,N/A,2020-10-02 11:02:02.075000,2020-10-02 11:02:19.168000,2361
TV_Stream/StartReplay,4,Passed,N/A,2020-10-02 11:04:38.466000,2020-10-02 11:04:55.659000,2271
TV_Stream/StartReplay,5,Passed,N/A,2020-10-02 11:07:16.128000,2020-10-02 11:07:34.077000,2371
TV_Stream/StartReplay,6,Passed,N/A,2020-10-02 11:09:53.393000,2020-10-02 11:10:10.818000,2489
TV_Stream/StartReplay,7,Passed,N/A,2020-10-02 11:12:29.216000,2020-10-02 11:12:46.735000,2458
TV_Stream/StartReplay,8,Passed,N/A,2020-10-02 11:15:11.294000,2020-10-02 11:15:28.809000,2386
TV_Stream/StartReplay,9,Passed,N/A,2020-10-02 11:17:49.343000,2020-10-02 11:18:07.213000,2354
TV_Stream/StartReplay,10,Failed,N/A,2020-10-02 11:20:27.274000,2020-10-02 11:20:31.677000,
TV_Stream/StartReplay,13,Passed,N/A,2020-10-02 11:23:33.535000,2020-10-02 11:23:51.651000,2438
TV_Stream/StartReplay,15,Passed,N/A,2020-10-02 11:26:31.081000,2020-10-02 11:26:47.750000,2238
TV_Stream/StartReplay,16,Passed,N/A,2020-10-02 11:29:06.857000,2020-10-02 11:29:23.637000,2382
TV_Stream/StartReplay,17,Passed,N/A,2020-10-02 11:31:44.244000,2020-10-02 11:32:01.467000,2256
TV_Stream/StartReplay,18,Passed,N/A,2020-10-02 11:34:20.592000,2020-10-02 11:34:37.336000,2198
TV_Stream/StartReplay,19,Passed,N/A,2020-10-02 11:36:56.999000,2020-10-02 11:37:18.526000,2199
TV_Stream/StartReplay,20,Passed,N/A,2020-10-02 11:39:41.477000,2020-10-02 11:39:58.190000,2178
TV_Stream/StartReplay,21,Passed,N/A,2020-10-02 11:42:17.034000,2020-10-02 11:42:34.184000,2434
TV_Stream/StartReplay,22,Passed,N/A,2020-10-02 11:44:52.035000,2020-10-02 11:45:08.967000,2415
TV_Stream/StartReplay,23,Passed,N/A,2020-10-02 11:47:25.731000,2020-10-02 11:47:42.972000,2164
TV_Stream/StartReplay,24,Passed,N/A,2020-10-02 11:50:01.376000,2020-10-02 11:50:19.491000,2490
TV_Stream/StartReplay,25,Passed,N/A,2020-10-02 11:52:40.386000,2020-10-02 11:52:57.590000,2165
TV_Stream/StartReplay,26,Passed,N/A,2020-10-02 11:55:17.084000,2020-10-02 11:55:33.708000,2192
TV_Stream/StartReplay,27,Passed,N/A,2020-10-02 11:57:55.507000,2020-10-02 11:58:11.943000,2006
TV_Stream/StartReplay,28,Passed,N/A,2020-10-02 12:00:28.885000,2020-10-02 12:00:46.173000,2277
TV_Stream/StartReplay,29,Passed,N/A,2020-10-02 12:03:07.055000,2020-10-02 12:03:23.942000,2451
TV_Stream/StartReplay,30,Passed,N/A,2020-10-02 12:05:45.221000,2020-10-02 12:06:02.735000,2453
TV_Stream/StartReplay,31,Passed,N/A,2020-10-02 12:08:27.507000,2020-10-02 12:08:44.053000,2092
TV_Stream/StartReplay,32,Passed,N/A,2020-10-02 12:11:04.585000,2020-10-02 12:11:21.345000,2418
TV_Stream/StartReplay,33,Passed,N/A,2020-10-02 12:13:42.561000,2020-10-02 12:13:59.184000,2320
TV_Stream/StartReplay,34,Passed,N/A,2020-10-02 12:16:19.327000,2020-10-02 12:16:36.495000,2367
TV_Stream/StartReplay,35,Passed,N/A,2020-10-02 12:18:56.055000,2020-10-02 12:19:19.397000,2285
TV_Stream/StartReplay,36,Passed,N/A,2020-10-02 12:21:37.202000,2020-10-02 12:21:54.500000,2552
TV_Stream/StartReplay,37,Passed,N/A,2020-10-02 12:24:17.637000,2020-10-02 12:24:34.934000,2457
TV_Stream/StartReplay,38,Passed,N/A,2020-10-02 12:26:55.131000,2020-10-02 12:27:12.161000,2223
TV_Stream/StartReplay,39,Passed,N/A,2020-10-02 12:29:32.680000,2020-10-02 12:29:50.630000,2556
TV_Stream/StartReplay,40,Passed,N/A,2020-10-02 12:32:12.549000,2020-10-02 12:32:29.768000,2579
TV_Stream/StartReplay,41,Passed,N/A,2020-10-02 12:34:48.984000,2020-10-02 12:35:05.979000,2431
TV_Stream/StartReplay,42,Passed,N/A,2020-10-02 12:37:26.478000,2020-10-02 12:37:42.953000,2058
TV_Stream/StartReplay,43,Passed,N/A,2020-10-02 12:40:00.716000,2020-10-02 12:40:18.900000,2532
TV_Stream/StartReplay,44,Passed,N/A,2020-10-02 12:42:37.965000,2020-10-02 12:42:54.922000,2262
TV_Stream/StartReplay,45,Passed,N/A,2020-10-02 12:45:14.518000,2020-10-02 12:45:31.334000,2176
TV_Stream/StartReplay,46,Passed,N/A,2020-10-02 12:47:50.265000,2020-10-02 12:48:07.969000,2266
TV_Stream/StartReplay,47,Passed,N/A,2020-10-02 12:50:26.249000,2020-10-02 12:50:43.385000,2332
TV_Stream/StartReplay,48,Passed,N/A,2020-10-02 12:53:02.786000,2020-10-02 12:53:19.966000,2393
TV_Stream/StartReplay,49,Passed,N/A,2020-10-02 12:55:40.923000,2020-10-02 12:55:57.775000,2270
TV_Stream/StartReplay,50,Passed,N/A,2020-10-02 12:58:20.935000,2020-10-02 12:58:38.573000,2247
TV_Stream/Replay_10s,1,Passed,N/A,2020-10-02 10:57:02.920000,2020-10-02 10:57:14.655000,10000
TV_Stream/Replay_10s,2,Passed,N/A,2020-10-02 10:59:40.118000,2020-10-02 10:59:51.766000,10000
TV_Stream/Replay_10s,3,Passed,N/A,2020-10-02 11:02:19.390000,2020-10-02 11:02:31.138000,10000
TV_Stream/Replay_10s,4,Passed,N/A,2020-10-02 11:04:55.874000,2020-10-02 11:05:07.588000,10000
TV_Stream/Replay_10s,5,Passed,N/A,2020-10-02 11:07:34.214000,2020-10-02 11:07:45.585000,10000
TV_Stream/Replay_10s,6,Passed,N/A,2020-10-02 11:10:11.037000,2020-10-02 11:10:22.574000,10000
TV_Stream/Replay_10s,7,Passed,N/A,2020-10-02 11:12:46.872000,2020-10-02 11:12:58.228000,10000
TV_Stream/Replay_10s,8,Passed,N/A,2020-10-02 11:15:29.040000,2020-10-02 11:15:40.447000,10000
TV_Stream/Replay_10s,9,Passed,N/A,2020-10-02 11:18:07.364000,2020-10-02 11:18:18.820000,10000
TV_Stream/Replay_10s,13,Passed,N/A,2020-10-02 11:23:51.884000,2020-10-02 11:24:03.414000,10000
TV_Stream/Replay_10s,15,Passed,N/A,2020-10-02 11:26:48,2020-10-02 11:26:59.348000,10000
TV_Stream/Replay_10s,16,Passed,N/A,2020-10-02 11:29:23.753000,2020-10-02 11:29:35.217000,10000
TV_Stream/Replay_10s,17,Passed,N/A,2020-10-02 11:32:01.584000,2020-10-02 11:32:13.087000,10000
TV_Stream/Replay_10s,18,Passed,N/A,2020-10-02 11:34:37.511000,2020-10-02 11:34:48.922000,10000
TV_Stream/Replay_10s,19,Passed,N/A,2020-10-02 11:37:18.643000,2020-10-02 11:37:29.982000,10000
TV_Stream/Replay_10s,20,Passed,N/A,2020-10-02 11:39:58.353000,2020-10-02 11:40:09.827000,10000
TV_Stream/Replay_10s,21,Passed,N/A,2020-10-02 11:42:34.290000,2020-10-02 11:42:45.855000,10000
TV_Stream/Replay_10s,22,Passed,N/A,2020-10-02 11:45:09.082000,2020-10-02 11:45:20.700000,10000
TV_Stream/Replay_10s,23,Passed,N/A,2020-10-02 11:47:43.202000,2020-10-02 11:47:54.633000,10000
TV_Stream/Replay_10s,24,Passed,N/A,2020-10-02 11:50:19.687000,2020-10-02 11:50:31.175000,10000
